ticker,last_close,r3,r6,r12,rs3,rs6,rs12,high52,near_52w_gap_pct,pivot_tight_range_pct,vol_contraction_score,vol10_over_vol50,breakout_trigger,vol_today,vol50_avg,over_trigger_high,over_trigger_close,pivot_low7,rs_composite,rs3_pctile,rs6_pctile,rs12_pctile,rs_composite_pctile
MO,66.55000305175781,0.14000063908106153,0.2089828372747955,0.3250294825539308,0.041475497044397125,0.06341575741177152,0.11631407939499994,67.68000030517578,0.016696176836919326,0.028850459517666377,-0.002129531874274468,0.7884586893472574,68.5999984741211,5935500.0,8437170.0,False,False,65.62000274658203,0.0674133436982049,26.31578947368421,20.175438596491226,50.877192982456144,26.31578947368421
MPC,180.27999877929688,0.1458413748665024,0.32531730111934,0.06096339376676152,0.046811444233120225,0.16574301812061765,-0.10615696497430083,181.25100708007812,0.005357257410174007,0.057909931839899516,-0.00986700711915548,0.93117259862463,183.5,1696300.0,2037270.0,False,False,173.05999755859375,0.07568354933538472,32.45614035087719,61.40350877192983,9.649122807017543,35.08771929824561
MPWR,865.8599853515625,0.27404199989636124,0.5379874359070265,0.04101295688259898,0.16393226425476626,0.35280669304746604,-0.12296485783789646,936.7351684570312,0.07566192184522412,0.08555657767204158,-0.005473307804305442,0.8050695355176691,875.0499877929688,491500.0,562734.0,False,False,800.969970703125,0.2009900542325836,69.2982456140351,89.47368421052632,7.894736842105263,75.43859649122807
MS,148.08999633789062,0.14162327403343333,0.2592384658615816,0.5363338450897073,0.042957894935774954,0.10762037776708477,0.2943342955803947,150.52999877929688,0.01620940982656698,0.04186641300264414,-0.011939794057889514,0.8531843318830415,151.86000061035156,5697300.0,5155744.0,True,False,145.66000366210938,0.12556441648035382,28.947368421052634,44.73684210526316,75.43859649122807,51.75438596491229
MTCH,38.16999816894531,0.21888499953984386,0.2329426400329342,0.0546685463576595,0.11354223604558289,0.08449069000131604,-0.11146026341629434,38.7400016784668,0.014713564399206378,0.04296566592404825,0.0017234918797885527,0.7417672303191424,39.20000076293945,2515900.0,4193364.0,False,False,36.540000915527344,0.05401596313107401,53.50877192982456,24.561403508771928,8.771929824561402,14.912280701754385
MU,131.3699951171875,0.23712153183860774,0.4749060631064397,0.49000174277022923,0.1302026666533509,0.29732060692028717,0.25530031269307596,131.3699951171875,0.0,0.1306234627382146,0.003154009501007131,0.7654787809381376,131.41000366210938,28381100.0,21236330.0,True,False,114.25,0.23878116599476404,59.64912280701754,86.8421052631579,71.9298245614035,83.33333333333334
NCLH,25.65999984741211,0.3260981571858299,0.28299999237060547,0.45712657342717944,0.21148944135509917,0.12852090747750777,0.22760355961449097,29.06999969482422,0.11730305755796909,0.09080280349031422,-0.002410597302287634,0.9638183001311974,26.280000686645508,14672100.0,14433208.0,True,False,23.950000762939453,0.17322799806818184,81.57894736842105,50.877192982456144,67.54385964912281,65.78947368421053
NDAQ,93.4800033569336,0.1163255841921893,0.23518743679834242,0.32618023289040043,0.019846570960796672,0.08646520293807791,0.11728356635312664,96.94000244140625,0.035692170387183496,0.03883180491080636,-0.005472759488859411,0.8023223337893632,97.62999725341797,3771400.0,3100674.0,False,False,92.12000274658203,0.07264328602790329,15.789473684210526,27.192982456140353,51.75438596491229,31.57894736842105
NEM,76.16999816894531,0.4020056870818647,0.7482037744201229,0.49368444958975033,0.28083662390721686,0.5377120200280696,0.25840292854203906,76.16999816894531,0.0,0.07627681932066836,0.00013303622405618954,0.8596487379498569,77.30000305175781,8676700.0,10575808.0,True,False,71.48999786376953,0.4047875828946077,92.98245614035088,95.6140350877193,72.80701754385966,93.85964912280701
NFLX,1243.8199462890625,-0.005357829652898327,0.3723244256051361,0.8418230361889885,-0.09132029120739238,0.20709026917133744,0.5517035765037248,1339.1300048828125,0.07117311855176496,0.06777502403729847,-0.006453035912034018,0.7570941318325533,1267.0999755859375,2378700.0,3292510.0,True,False,1182.800048828125,0.18648976252419597,2.631578947368421,75.43859649122807,91.22807017543859,71.9298245614035
NOC,580.7999877929688,0.19454803686846978,0.23290099389226127,0.1306633856712307,0.0913086079002936,0.08445405824703345,-0.047435945313133,594.8719482421875,0.023655444656283737,0.03674236616533697,-0.010840447241154197,0.8125880505011794,600.989990234375,633600.0,741052.0,False,False,574.8200073242188,0.06013242243097821,46.49122807017544,23.684210526315788,15.789473684210526,19.298245614035086
NSC,277.75,0.13034733236431406,0.17890344236164823,0.11510302648631154,0.032656482329588954,0.03695805963654508,-0.06054527477883531,285.5299987792969,0.02724757052694312,0.03125120861695545,-0.0017625316863706846,0.9637885096320928,291.69000244140625,1302000.0,2347984.0,False,False,272.0799865722656,0.016166919561382165,20.175438596491226,8.771929824561402,14.035087719298245,3.508771929824561
NTAP,118.75,0.140789863294019,0.30733524025585957,0.01846437808814927,0.042196512148504395,0.14992607987849427,-0.14196163965295105,129.06349182128906,0.07991021841846564,0.09978946083470394,-0.005891821390258272,1.4500358349544384,120.45999908447266,1412900.0,1758060.0,True,False,108.61000061035156,0.05922966565320824,27.192982456140353,56.14035087719298,7.017543859649122,18.421052631578945
ORLY,104.83999633789062,0.14637701217430155,0.1814643306067072,0.38334462330211294,0.047300788810878736,0.03921060518872577,0.16544356180743902,105.04000091552734,0.0019040801208442626,0.02336891485903958,-0.006135118319541262,0.783633900620005,105.31999969482422,4202500.0,4486738.0,True,False,102.87000274658203,0.0668842515991143,33.33333333333333,10.526315789473683,60.526315789473685,24.561403508771928
PH,758.5599975585938,0.14863586951800212,0.20853658346846604,0.3315612749220824,0.04936442324592538,0.06302323461093051,0.12181699980564487,766.2792358398438,0.010073662341626283,0.04536223008763827,-0.010016495863843851,0.9361541807310843,773.2999877929688,520200.0,652948.0,False,False,738.8900146484375,0.07068434424037184,34.21052631578947,19.298245614035086,53.50877192982456,29.82456140350877
PHM,140.57000732421875,0.38599569625612196,0.30388434539136266,0.09977228935302751,0.26621030477957386,0.14689068858679533,-0.07346115169683598,148.12596130371094,0.05101032872961272,0.09091554466395062,0.0033048559466285145,0.9346975044683226,142.11000061035156,2190000.0,2169718.0,True,False,129.3300018310547,0.13861620538790262,88.59649122807018,55.26315789473685,12.280701754385964,57.01754385964912
PNC,204.39999389648438,0.18016974530275442,0.16393267562074043,0.14796571723272867,0.07817296758422909,0.023789841890209162,-0.03285903469886331,209.22898864746094,0.023079950738151046,0.03277885101912141,-0.0077762489182304755,0.7871595134279816,208.8000030517578,1273000.0,2099422.0,True,False,202.10000610351562,0.028775004280600647,42.98245614035088,0.8771929824561403,20.175438596491226,5.263157894736842
PNR,110.63999938964844,0.11222382703376632,0.2385256138329328,0.2925921588110916,0.01609931027612932,0.08940144814368844,0.0889862035486213,110.63999938964844,0.0,0.05911063766816354,-0.005748474026490585,0.709157906735854,111.80000305175781,1118600.0,1614168.0,True,False,105.26000213623047,0.06732775786440728,14.035087719298245,32.45614035087719,47.368421052631575,25.438596491228072
PODD,348.42999267578125,0.09859373392802007,0.34181836430161616,0.6857612296683595,0.003647204983003194,0.18025727759648746,0.4202242440295467,348.42999267578125,0.0,0.058404863333483395,-0.011583871701017512,0.8491735928359113,350.0,498500.0,633828.0,False,False,329.6499938964844,0.17526764909905404,7.017543859649122,65.78947368421053,84.21052631578947,68.42105263157895
PSKY,15.0,0.265827328315674,0.2863988081339168,0.4652580837909439,0.1564275498938612,0.13151049023071892,0.23445421435488245,16.030000686645508,0.06425456285248914,0.10133336385091146,0.0631387547410306,0.48779212862560617,17.530000686645508,7412600.0,17638292.0,False,False,14.1899995803833,0.15957435295449432,68.42105263157895,52.63157894736842,68.42105263157895,64.03508771929825
PTC,213.89999389648438,0.27465584296786316,0.3322122393432714,0.2320009210466183,0.1644930556228441,0.1718077741515942,0.03793914935471698,216.52999877929688,0.012146145557841121,0.04109393892917396,0.005155261192714058,0.6225587373417611,217.63999938964844,632600.0,1156164.0,False,False,208.85000610351562,0.14283963363359373,70.17543859649122,64.03508771929825,34.21052631578947,59.64912280701754
RCL,352.2699890136719,0.29797345960159594,0.644691089578818,1.2308116137191485,0.18579543523649322,0.44666273731007,0.8794196247412229,365.8399963378906,0.0370927385197256,0.051750110866300915,0.0027076168659911247,0.7690954445576457,366.5,1455500.0,2341946.0,False,False,348.2699890136719,0.45495392417422753,78.0701754385965,92.98245614035088,97.36842105263158,96.49122807017544
RF,27.030000686645508,0.28020978756917314,0.2581361782006355,0.22472660039729808,0.16956699770314754,0.10665081059730341,0.031810661901578774,27.360000610351562,0.01206140045118275,0.03884576832171319,-0.007508086376596827,1.2726361281110115,27.610000610351562,17501600.0,14614138.0,True,False,26.559999465942383,0.11055763698991172,71.05263157894737,43.859649122807014,33.33333333333333,45.614035087719294
RL,312.0199890136719,0.1379220962498091,0.3183536618191418,0.8211223936722662,0.03957659334724517,0.1596178329381257,0.5342636485638579,320.75,0.027217493332277864,0.09348754546901192,-0.008403963488756343,0.8869186365799783,321.7699890136719,628700.0,655528.0,True,False,292.6000061035156,0.19853462418600798,25.438596491228072,60.526315789473685,90.35087719298247,74.56140350877193
RMD,277.04998779296875,0.11189000899347001,0.23641490947631172,0.14111094477403907,0.015794342631795244,0.08754488227454171,-0.038634060166172324,293.7300109863281,0.05678692189929397,0.0707092481539095,-0.002640624375869046,1.065631801393003,293.80999755859375,944000.0,1028282.0,False,False,265.489990234375,0.040783931893574966,13.157894736842104,30.701754385964914,17.543859649122805,7.017543859649122
RTX,157.52000427246094,0.1376554309130309,0.23963434066930356,0.3280131236612669,0.03933297469946129,0.09037667918263326,0.11882774465289381,160.66000366210938,0.019544375190307467,0.03618586080268862,-0.009704341037294364,0.7966757127496853,161.25999450683594,4045400.0,4384218.0,False,False,155.55999755859375,0.08075378093173377,24.561403508771928,34.21052631578947,52.63157894736842,36.84210526315789
SHOP,146.82000732421875,0.39788640417616916,0.43253010424854343,1.0603424490998097,0.27707335214700635,0.26004690791021834,0.7358023459766152,154.89999389648438,0.05216260097250403,0.09923720608489132,0.002233328886410007,0.6905774301729593,153.32000732421875,5726600.0,7835718.0,False,False,133.39999389648438,0.3603059287945341,91.22807017543859,83.33333333333334,95.6140350877193,90.35087719298247
SNPS,598.1400146484375,0.24043965057310634,0.3419334572622803,0.24296582255755217,0.13323401526825163,0.18035851283669446,0.047176886399059814,645.3499755859375,0.07315404466334147,0.05308121714388456,0.0013040057144813619,0.6174346148804948,628.8900146484375,1388900.0,1693734.0,False,False,584.0,0.1395848382786347,61.40350877192983,66.66666666666666,39.473684210526315,58.77192982456141
SRE,81.11000061035156,0.07720100091921145,0.18590189784461186,0.01357100669707667,-0.015896650063820794,0.04311386897367697,-0.14608421915135905,92.47187042236328,0.12286838970723338,0.035753932980599645,-0.004922878308601061,0.9718600661648312,83.5,4311500.0,3470726.0,False,False,80.45999908447266,-0.012428904362579565,4.385964912280701,13.157894736842104,6.140350877192982,1.7543859649122806
STT,112.94999694824219,0.17913600700381171,0.2772684233162206,0.3565287204617953,0.07722857064987898,0.12347944563106372,0.14285163439263426,115.81999969482422,0.024779854551409453,0.04373618924195225,-0.007173240219838223,0.8747087062727378,116.37000274658203,2598800.0,1957646.0,False,False,111.43000030517578,0.11347862088902241,42.10526315789473,49.122807017543856,56.14035087719298,46.49122807017544
STX,188.16000366210938,0.4812777069414107,1.2011568910937092,0.9985288887307804,0.3532575186459115,0.9361275035143595,0.6837255064451055,188.16000366210938,0.0,0.13483202924860682,0.010155074930806383,0.8972216085725603,189.22999572753906,3760500.0,3630374.0,True,False,163.86000061035156,0.7107861086399743,96.49122807017544,99.12280701754386,94.73684210526315,98.24561403508771
SYF,75.61000061035156,0.3218273109644394,0.41019017392957435,0.5616212894796575,0.20758770521676828,0.2403968076869405,0.31563852358142763,76.86000061035156,0.0162633358063186,0.04695150142971684,-0.008850637869638115,0.8650630712560851,77.41000366210938,2149000.0,3228412.0,True,False,73.86000061035156,0.24560242012478628,80.7017543859649,78.94736842105263,78.0701754385965,84.21052631578947
TEL,208.74000549316406,0.2905529346149318,0.42847200525945595,0.42990270588478774,0.17901623294144353,0.25647742265610174,0.2046679290996285,208.74000549316406,0.0,0.04263674265724707,2.0477404476633583e-06,0.8444850575963486,209.9199981689453,1047900.0,1874598.0,True,False,201.02000427246094,0.22287716703040963,73.68421052631578,80.7017543859649,65.78947368421053,79.82456140350878
TKO,194.0,0.1511411060475365,0.32646278857174815,0.6517856365664279,0.05165314341884897,0.16675058362878836,0.3916004032510165,194.0,0.0,0.057783539762202,0.0018672525819247046,0.763103757494769,195.6300048828125,713100.0,909968.0,True,False,184.4199981689453,0.1771913154902522,35.08771929824561,62.28070175438597,83.33333333333334,69.2982456140351
TPR,104.18000030517578,0.3209077808697123,0.346401451639923,1.5638342115031452,0.2067476459837969,0.18428854019417318,1.1599853174731525,113.52999877929688,0.08235707367792329,0.05893645010234652,0.00988552057344143,1.0084099180312298,114.05000305175781,2489400.0,4421684.0,False,False,99.86000061035156,0.38616562738685617,79.82456140350878,67.54385964912281,99.12280701754386,92.98245614035088
UAL,106.58999633789062,0.32657123039300173,0.2355395906516169,1.4296785715310536,0.2119216289668313,0.08677495585189887,1.0469615457737955,110.5199966430664,0.03555917865133535,0.07449106589924646,-0.011053056693952713,0.7153155292735052,109.69000244140625,3634100.0,6198062.0,False,False,101.75,0.316356275770758,82.45614035087719,28.07017543859649,98.24561403508771,88.59649122807018
ULTA,514.8599853515625,0.10238946542422633,0.4503098178917253,0.4349498407693424,0.007114888430834521,0.27568586246564286,0.20892005164212035,533.8099975585938,0.0354995453320471,0.10245503923553245,-0.002655469275502486,1.7423606788101875,539.0,880200.0,738940.0,False,False,486.25,0.18176140809049587,8.771929824561402,85.96491228070175,66.66666666666666,71.05263157894737
URI,975.22998046875,0.39754778337764796,0.5651022502148835,0.4016485206351055,0.27676399682529906,0.3766567593224064,0.18086427400264005,975.22998046875,0.0,0.04666592565555701,-0.0028204532153720927,0.9418720620440502,980.530029296875,440200.0,573528.0,True,False,935.02001953125,0.3075304335093209,90.35087719298247,91.22807017543859,62.28070175438597,87.71929824561403
VLO,156.77000427246094,0.24567682597583573,0.26501823605681807,0.14532175222847754,0.13801856509101573,0.11270423711589728,-0.03508652880260532,156.77000427246094,0.0,0.07973464093472514,-0.008521876260318821,0.8511890503291675,159.25999450683594,2599300.0,2905512.0,False,False,146.75999450683594,0.09074038232473229,64.91228070175438,46.49122807017544,18.421052631578945,40.35087719298245
VMC,294.80999755859375,0.11152719707156078,0.2607502979822558,0.24255684661809207,0.015462886916990826,0.10895017836484189,0.046832331349255796,295.1500244140625,0.0011520475261480253,0.0286965233293176,-0.007591931516809788,0.7533095972985319,296.1199951171875,585200.0,936972.0,False,False,286.79998779296875,0.06848042152736936,12.280701754385964,45.614035087719294,38.59649122807017,27.192982456140353
VRSN,280.0899963378906,0.010824803410419914,0.1738938885882808,0.5232496673592499,-0.0765362505364221,0.032551679119011245,0.28331110552302063,305.0997314453125,0.081972327504014,0.03834478337247953,-5.400383389070321e-05,0.7699761784385263,280.239990234375,682600.0,878196.0,True,False,269.5,0.04997718550318313,3.508771929824561,7.017543859649122,74.56140350877193,11.403508771929824
WDC,92.04000091552734,0.6738809873314922,1.227233696881303,0.9368511180204597,0.5292149613876413,0.9590645422567801,0.6317630673173973,92.04000091552734,0.0,0.16514555407482526,0.006709429735605545,1.2259795903167403,93.0999984741211,20309400.0,7142884.0,True,False,77.9000015258789,0.7646493730081619,100.0,100.0,92.98245614035088,99.12280701754386
WRB,71.95999908447266,-0.018000316715619413,0.16680592056268306,0.21870646007619543,-0.10287014481812229,0.02631713496002064,0.026738799358998033,74.56863403320312,0.034983005690689246,0.03390765485068238,-0.01065570473846195,0.7011244736681669,73.3499984741211,1242700.0,2001114.0,False,False,70.91000366210938,-0.012354716093626759,1.7543859649122806,3.508771929824561,32.45614035087719,2.631578947368421
WYNN,120.9000015258789,0.4557519205343763,0.3775653197131754,0.6112734196910106,0.32993781146825163,0.211700135585966,0.35746957168765814,126.75,0.046153834115353794,0.08486354017153833,-0.0016494335454270428,1.169389447062388,128.52999877929688,2440000.0,2052926.0,False,False,118.2699966430664,0.2763253255709901,95.6140350877193,76.31578947368422,82.45614035087719,85.96491228070175
XYZ,74.94000244140625,0.1783019534489363,0.2531773143395428,0.16783550848958906,0.07646660060280452,0.10228901669406443,-0.016119084360611047,98.91999816894531,0.24241807694520642,0.11422467680444236,-0.004295434163162824,0.5354947422526164,82.5,4782900.0,11268514.0,False,False,73.69000244140625,0.07086067165575136,41.228070175438596,40.35087719298245,24.561403508771928,30.701754385964914
