ticker,last_close,r3,r6,r12,rs3,rs6,rs12,high52,near_52w_gap_pct,pivot_tight_range_pct,vol_contraction_score,vol10_over_vol50,breakout_trigger,vol_today,vol50_avg,over_trigger_high,over_trigger_close,pivot_low7,rs_composite,rs3_pctile,rs6_pctile,rs12_pctile,rs_composite_pctile,trigger_price,stop_suggest,risk_pct,max_entry_price
A,145.92999267578125,0.04683719190076285,0.258889371980104,0.025620380312037838,0.0005377549943703652,0.13290673388561225,-0.1494806183612024,156.91954040527344,0.07003300991775574,0.04769414831213296,0.0015744107685928498,0.9401479578087525,150.10000610351562,124649.0,1980150.98,False,False,143.13999938964844,0.036718569768876747,10.948905109489052,35.76642335766424,7.2992700729927,6.569343065693431,150.10000610351562,143.13999938964844,0.04636913011893722,153.10200622558594
ADI,302.739990234375,0.2757054378764836,0.2657624373845189,0.4336483158268658,0.219283633331252,0.13909198117771582,0.1888859684063533,302.739990234375,0.0,0.05757413370558449,0.004672497507940879,0.8857323613391637,304.17999267578125,475215.0,3795482.3,True,False,286.75,0.17310827426950418,68.61313868613139,38.68613138686132,52.55474452554745,50.36496350364964,304.17999267578125,286.75,0.05730157503935341,310.2635925292969
ADM,64.7300033569336,0.029906629978614152,0.2296498053121252,0.31384555085971155,-0.01564400330332827,0.10659330022626912,0.08953675934765504,64.7300033569336,0.0,0.11663832605458724,-0.0020532485535259557,1.066580765609412,65.70999908447266,491425.0,3155956.5,False,False,58.15999984741211,0.06651080099166709,8.75912408759124,27.00729927007299,38.68613138686132,16.78832116788321,65.70999908447266,58.15999984741211,0.11489878773784094,67.02419906616211
AIZ,239.72000122070312,0.12007527109099869,0.2842641228842324,0.18883820339367308,0.0705366659043345,0.15574212102113205,-0.014128469920482,242.1300048828125,0.009953345779164308,0.028408132504237668,0.0025392964127519636,0.9656664166333526,243.75999450683594,20546.0,308278.92,False,False,233.3800048828125,0.09620636629776996,29.927007299270077,45.98540145985402,26.277372262773724,31.386861313868614,243.75999450683594,233.3800048828125,0.042582826788389774,248.63519439697265
AKAM,91.02749633789062,0.23561149179262708,0.1680674449047188,0.00494032344656592,0.18096295929141526,0.051173759520809936,-0.1666300330131666,102.0999984741211,0.10844762293543986,0.09414737348166431,0.009748125785175336,0.7889710958280034,93.94000244140625,218625.0,3267296.5,False,False,85.37000274658203,0.04654976094519623,64.23357664233576,1.4598540145985401,5.839416058394161,10.948905109489052,93.94000244140625,85.37000274658203,0.09122843806790015,95.81880249023438
ALB,177.61000061035156,0.8148539616094159,1.364835456413577,0.9571993291292797,0.7345867365433267,1.128175892762036,0.623052734822265,177.61000061035156,0.0,0.1340014806033996,0.014989105933157703,0.9181996879284985,179.13999938964844,381560.0,3467923.2,False,False,155.33999633789062,0.9090745143084691,99.27007299270073,97.8102189781022,88.32116788321169,97.08029197080292,179.13999938964844,155.33999633789062,0.13285700085322816,182.72279937744142
AMAT,326.75,0.4385731622810245,0.7054270678033054,0.9004941363849082,0.37494805622100436,0.5347574237013217,0.5760286444332086,326.75,0.0,0.15776555850109986,0.014308698787444549,0.9642081560555019,330.9999084472656,3686872.0,7286359.44,True,False,279.45001220703125,0.49506885760360386,91.24087591240875,88.32116788321169,86.86131386861314,91.24087591240875,330.9999084472656,279.45001220703125,0.15573991087205155,337.6199066162109
AMD,223.60000610351562,0.02526484413841823,0.39680162135117114,0.9058984545273583,-0.01940901949809193,0.25577833442444753,0.5864319271074419,264.3299865722656,0.1540876273514082,0.10863145180276855,0.015767346932704828,0.8447865762375436,234.02000427246094,40404100.0,39304152.0,False,False,199.8000030517578,0.23935284678428456,7.2992700729927,73.72262773722628,87.59124087591242,73.72262773722628,234.02000427246094,199.8000030517578,0.1462268207672624,238.70040435791017
AME,214.18499755859375,0.1546926198879217,0.19571231747850093,0.2036105844601226,0.1036229611918007,0.07605208719068757,-0.0018781318313083606,214.18499755859375,0.0,0.02586545906240356,0.001060118068105204,0.7392386154151744,214.60000610351562,81804.0,1308536.08,False,False,208.91000366210938,0.06873730558662232,40.14598540145985,15.328467153284672,28.467153284671532,18.97810218978102,214.60000610351562,208.91000366210938,0.02651445610239913,218.89200622558593
APA,25.649999618530273,0.11605719715674034,0.3954636595405736,0.0867768912283815,0.06669630304305274,0.25581342727481604,-0.09876516959844495,27.100000381469727,0.05350556245493361,0.16023394430705504,-0.001998252850158808,0.8886151470441219,27.360000610351562,1317341.0,6122418.82,False,False,23.25,0.12816257063063485,28.467153284671532,74.45255474452554,12.408759124087592,40.14598540145985,27.360000610351562,23.25,0.15021931720266693,27.907200622558594
